,chlorides,total_sulfur_dioxide,volatile_acidity,free_sulfur_dioxide,density,sulphates,residual_sugar
3336,0,0,1,0,0,1,0
3337,0,0,0,1,0,1,0
3338,0,0,1,0,0,0,0
3339,0,0,1,0,1,1,0
3340,2,1,0,0,0,0,0
3341,0,3,1,0,0,0,0
3342,1,0,3,1,0,0,0
3343,0,0,2,0,0,1,0
3344,0,2,0,0,1,0,0
3345,0,1,1,4,1,2,1
3346,0,2,1,1,0,0,0
3347,0,1,0,0,2,1,0
3348,1,2,1,4,2,0,3
3349,2,1,2,0,1,2,1
3350,0,0,0,3,1,0,0
3351,1,1,2,0,0,0,0
3352,3,2,1,2,0,0,0
3353,3,1,0,0,0,3,0
3354,0,1,2,0,0,1,1
3355,0,0,1,4,3,0,0
3356,3,3,2,0,0,0,2
3357,0,1,1,4,1,0,1
3358,0,2,1,0,0,0,0
3359,0,4,0,2,0,3,0
3360,0,1,0,0,0,0,0
3361,0,1,4,0,2,0,0
3362,0,1,0,0,3,0,0
3363,1,0,0,0,1,3,2
3364,0,1,0,0,1,1,1
3365,0,1,0,0,1,0,1
3366,4,0,0,0,2,1,1
3367,3,1,0,0,3,1,0
3368,0,1,0,0,0,1,0
3369,3,0,2,3,0,1,0
3370,1,3,0,0,0,0,0
3371,0,2,0,0,0,1,0
3372,0,1,1,0,2,0,1
3373,4,1,4,0,0,0,0
3374,0,1,0,2,1,2,0
3375,0,0,0,0,2,0,0
3376,0,1,0,0,0,1,0
3377,0,1,3,0,1,1,1
3378,0,1,2,0,0,2,0
3379,2,2,0,0,1,3,4
3380,0,1,0,0,0,0,0
3381,2,0,4,0,1,1,0
3382,0,0,1,0,2,1,0
3383,0,1,0,0,1,0,1
3384,0,1,0,1,3,0,0
3385,0,3,0,0,1,0,1
3386,3,4,1,0,3,0,1
3387,0,1,0,0,0,3,0
3388,0,1,0,0,0,4,1
3389,0,4,1,0,0,1,0
3390,0,1,0,0,3,1,0
3391,0,0,0,0,0,3,4
3392,0,1,0,0,0,0,0
3393,0,1,0,0,2,3,0
3394,3,1,0,3,0,4,4
3395,0,2,0,0,4,0,0
3396,1,1,1,0,1,1,0
3397,0,3,2,0,1,1,0
3398,0,2,1,4,0,0,0
3399,0,0,3,0,0,0,0
3400,0,1,0,2,0,2,2
3401,0,0,0,0,0,1,0
3402,0,1,1,0,0,0,0
3403,0,0,1,0,0,0,3
3404,0,1,0,0,0,0,1
3405,0,4,0,0,0,0,0
3406,0,1,0,4,0,2,0
3407,2,0,0,0,1,0,1
3408,0,2,1,0,0,1,0
3409,0,2,0,0,0,0,0
3410,0,1,4,0,0,0,2
3411,0,0,2,3,3,1,0
3412,0,0,0,0,1,1,1
3413,1,1,0,2,0,0,0
3414,0,1,0,0,0,0,2
3415,1,1,3,0,0,3,0
3416,0,2,0,0,0,2,0
3417,0,2,0,1,1,0,0
3418,0,2,3,0,1,0,1
3419,0,1,0,0,0,0,0
3420,0,1,0,0,0,0,0
3421,0,1,0,0,0,0,2
3422,0,2,1,0,0,0,1
3423,0,2,1,0,0,0,0
3424,0,0,1,0,0,1,0
3425,2,1,3,0,0,2,0
3426,0,3,2,0,1,0,1
3427,1,2,0,1,0,3,0
3428,0,0,1,1,0,4,0
3429,4,0,1,0,0,1,0
3430,0,0,3,0,0,1,3
3431,0,1,0,0,1,0,1
3432,4,3,0,0,0,1,1
3433,0,2,4,0,1,0,0
3434,2,0,0,0,0,1,0
3435,0,0,1,0,0,0,0
3436,0,1,0,0,4,0,0
3437,3,1,0,0,2,1,0
3438,0,1,0,0,0,3,0
3439,0,0,2,0,2,4,0
3440,0,1,1,0,0,3,4
3441,0,1,2,0,0,1,1
3442,0,0,4,3,0,0,0
3443,0,4,0,1,1,1,1
3444,0,1,0,2,0,3,0
3445,3,0,0,0,3,1,4
3446,3,1,0,4,0,0,0
3447,0,0,1,0,0,2,0
3448,0,0,1,0,1,0,1
3449,0,0,0,0,0,0,3
3450,0,2,0,1,0,0,0
3451,0,2,0,0,0,1,0
3452,0,3,1,0,0,0,3
3453,0,2,0,0,1,0,0
3454,4,1,0,3,0,0,1
3455,0,3,0,0,0,0,0
3456,0,1,2,0,1,1,0
3457,1,2,1,0,0,0,0
3458,0,0,1,0,2,1,2
3459,0,1,0,0,4,0,0
3460,3,0,4,0,0,2,0
3461,0,1,0,3,0,0,0
3462,0,1,0,0,0,0,0
3463,3,1,0,0,0,0,0
3464,0,0,1,0,3,4,4
3465,3,0,4,0,1,1,0
3466,2,2,0,4,0,0,3
3467,1,1,0,4,2,1,0
3468,0,3,1,0,4,1,1
3469,1,1,0,0,0,0,0
3470,4,1,0,3,0,0,0
3471,0,1,0,3,0,0,0
3472,3,0,1,0,0,1,0
3473,0,1,1,1,0,1,0
3474,0,0,2,2,0,1,1
3475,0,2,0,0,0,0,0
3476,2,3,0,0,0,4,0
3477,0,3,0,4,1,1,4
3478,0,0,2,0,0,1,2
3479,0,1,0,0,1,0,1
3480,0,0,1,0,0,1,3
3481,0,3,2,0,0,3,0
3482,0,0,0,0,4,3,0
3483,0,2,2,4,0,1,3
3484,0,1,0,0,0,0,0
3485,0,1,0,0,0,0,0
3486,2,4,3,0,0,0,0
3487,0,1,0,0,0,4,4
3488,1,0,1,0,0,0,0
3489,0,3,0,0,0,0,1
3490,0,1,0,0,0,1,0
3491,0,4,0,4,0,1,0
3492,0,0,1,0,0,0,0
3493,0,2,0,0,1,0,0
3494,0,3,0,0,0,0,0
3495,4,2,1,1,0,1,0
3496,0,0,1,0,1,3,0
3497,0,0,2,0,3,0,0
3498,0,0,0,0,2,0,0
3499,0,1,2,0,0,0,1
3500,4,3,3,0,0,0,0
3501,0,0,0,4,1,0,3
3502,1,1,1,4,0,0,0
3503,0,0,3,0,4,1,0
3504,0,1,2,0,0,0,4
3505,2,2,2,0,0,0,0
3506,0,0,1,0,0,0,0
3507,0,1,3,2,1,0,0
3508,0,0,1,0,3,0,0
3509,0,0,2,1,1,1,1
3510,4,0,0,0,0,2,0
3511,0,0,1,0,0,0,0
3512,4,3,0,0,0,1,0
3513,0,0,0,3,2,0,4
3514,0,3,0,0,0,0,0
3515,0,1,3,1,4,1,0
3516,4,1,0,0,0,1,0
3517,0,2,1,0,1,1,0
3518,0,0,1,0,0,1,0
3519,0,2,1,0,1,1,1
3520,0,4,0,0,2,1,1
3521,0,0,0,0,0,2,3
3522,0,0,0,0,3,0,2
3523,0,1,0,0,0,0,0
3524,0,1,0,0,1,0,1
3525,0,0,1,0,0,3,0
3526,0,3,0,1,4,0,0
3527,0,1,0,0,0,0,0
3528,1,1,0,0,0,1,0
3529,0,0,2,0,0,0,3
3530,0,1,4,0,0,0,0
3531,0,1,3,1,1,0,1
3532,0,2,0,0,0,0,3
3533,3,1,1,0,0,4,0
3534,0,4,0,1,2,0,0
3535,0,1,0,2,0,2,0
3536,0,0,0,0,0,1,0
3537,0,1,0,0,0,3,0
3538,0,2,0,0,1,0,1
3539,0,0,3,0,2,1,0
3540,0,0,4,0,1,1,0
3541,0,1,2,0,0,0,0
3542,0,1,2,0,1,1,0
3543,3,1,1,1,0,0,0
3544,0,1,0,0,0,0,3
3545,4,3,0,2,1,2,2
3546,0,3,0,0,0,0,0
3547,0,0,1,2,1,1,0
3548,3,3,2,0,1,1,0
3549,0,0,0,0,0,0,0
3550,0,1,4,0,0,1,0
3551,0,1,0,0,3,1,0
3552,4,0,1,0,0,1,0
3553,0,1,0,0,4,0,0
3554,0,3,0,2,1,1,0
3555,0,1,2,0,0,0,0
3556,0,1,4,0,0,0,0
3557,0,0,3,0,0,0,0
3558,0,2,3,3,3,4,0
3559,0,1,0,1,0,0,4
3560,0,1,0,0,0,2,0
3561,3,0,0,0,4,0,0
3562,0,1,0,1,2,0,0
3563,1,1,1,0,0,0,0
3564,0,1,0,0,0,0,0
3565,0,3,4,0,0,0,0
3566,0,0,4,0,0,0,0
3567,0,0,0,0,0,0,0
3568,0,1,3,3,1,0,1
3569,0,2,1,0,0,4,2
3570,2,1,0,0,0,0,0
3571,0,4,0,2,4,1,2
3572,0,0,0,3,0,0,0
3573,0,4,0,3,1,3,0
3574,0,2,0,0,0,0,0
3575,0,1,0,0,2,0,0
3576,0,0,2,4,0,0,0
3577,0,2,1,0,0,0,0
3578,0,2,0,0,0,1,0
3579,0,1,0,3,0,0,0
3580,0,1,0,0,1,0,0
3581,0,1,1,2,0,0,0
3582,0,1,1,0,0,0,0
3583,0,4,4,0,2,0,3
3584,2,2,0,1,0,0,0
3585,0,1,2,0,4,0,0
3586,0,1,2,2,0,1,0
3587,0,1,0,0,3,4,0
3588,0,1,2,1,0,0,0
3589,0,1,0,0,0,0,0
3590,3,1,3,4,3,0,0
3591,0,0,0,0,0,4,0
3592,4,2,0,1,0,0,0
3593,0,1,0,0,0,0,0
3594,0,0,0,0,1,2,0
3595,0,3,0,4,0,1,0
3596,2,0,0,0,0,1,0
3597,0,1,0,1,0,0,0
3598,4,4,4,0,0,4,0
3599,0,1,0,0,0,1,1
3600,0,1,2,1,1,0,0
3601,0,2,1,0,4,1,0
3602,3,1,0,0,0,0,0
3603,0,1,0,0,0,1,0
3604,0,0,1,4,0,1,0
3605,0,2,0,2,1,1,1
3606,0,0,1,0,0,1,4
3607,0,0,3,3,0,2,0
3608,0,1,0,0,0,0,1
3609,0,0,1,0,0,4,0
3610,0,1,2,4,0,0,0
3611,0,3,0,0,0,2,0
3612,0,1,0,0,3,0,0
3613,3,0,1,0,3,1,4
3614,0,0,2,0,1,0,1
3615,0,1,3,0,1,2,0
3616,0,2,0,0,0,1,0
3617,0,1,0,4,2,2,0
3618,0,2,0,0,0,0,0
3619,0,2,1,1,4,1,0
3620,0,1,0,0,3,0,0
3621,0,1,0,0,0,0,2
3622,4,1,0,1,0,3,0
3623,0,0,0,1,0,3,4
3624,3,3,4,0,0,3,4
3625,0,2,3,0,1,0,1
3626,0,1,0,0,0,0,2
3627,0,0,1,0,3,1,0
3628,0,2,0,3,0,2,0
3629,0,3,0,0,0,2,0
3630,0,1,1,0,0,0,0
3631,0,0,0,0,2,0,0
3632,0,0,0,0,0,0,0
3633,3,0,1,0,2,1,0
3634,1,1,0,0,0,0,4
3635,3,0,0,0,2,2,0
3636,0,1,1,0,0,0,0
3637,0,0,2,0,2,0,3
3638,0,1,1,0,0,1,2
3639,0,1,0,1,1,0,1
3640,4,0,0,0,0,1,0
3641,0,0,0,1,1,2,2
3642,1,1,0,0,0,4,0
3643,0,1,0,0,1,0,0
3644,2,0,0,0,1,1,3
3645,0,1,0,0,0,0,0
3646,1,0,0,0,4,4,0
3647,0,1,0,1,0,0,0
3648,0,1,1,0,0,0,2
3649,0,3,0,2,0,0,0
3650,0,1,1,0,1,4,2
3651,0,0,1,0,1,4,0
3652,0,0,0,0,0,3,0
3653,0,1,0,2,1,0,0
3654,0,1,0,0,1,0,0
3655,4,3,3,0,0,1,0
3656,1,1,0,0,0,1,0
3657,0,0,1,0,3,2,0
3658,0,0,1,0,1,2,4
3659,0,1,0,0,0,0,0
3660,1,0,2,2,0,1,0
3661,0,0,0,0,0,0,1
3662,0,0,3,3,2,1,0
3663,0,3,2,0,0,1,0
3664,0,1,0,0,0,0,0
3665,0,4,1,0,0,0,0
3666,0,1,1,0,0,0,0
3667,0,0,1,0,0,2,4
3668,0,1,2,0,0,2,0
3669,0,1,0,3,4,0,0
3670,1,2,1,0,0,2,0
3671,0,4,0,0,2,1,0
3672,0,1,3,0,0,3,0
3673,0,1,0,0,0,2,0
3674,0,0,2,0,0,1,1
3675,0,1,1,1,0,0,0
3676,0,1,1,1,0,0,0
3677,0,1,2,0,0,0,0
3678,0,1,1,0,0,0,3
3679,0,2,0,0,1,1,1
3680,0,1,0,0,1,1,1
3681,0,2,1,0,3,0,3
3682,0,1,0,0,0,0,0
3683,0,2,0,0,0,1,2
3684,0,0,1,0,2,1,0
3685,0,0,0,0,1,1,0
3686,4,2,0,2,0,4,0
3687,0,1,0,2,0,0,2
3688,0,2,0,1,0,0,1
3689,0,1,0,2,0,2,0
3690,0,0,0,3,0,1,0
3691,0,4,1,0,2,4,4
3692,0,2,0,0,0,0,3
3693,0,1,0,0,4,0,0
3694,0,1,2,0,0,0,0
3695,0,0,2,1,1,1,0
3696,0,1,3,0,1,1,0
3697,0,3,0,0,0,0,2
3698,0,1,4,3,1,0,0
3699,0,0,1,0,0,1,1
3700,0,0,2,0,0,0,2
3701,4,0,1,1,1,1,0
3702,0,1,0,0,0,2,3
3703,0,0,0,0,1,0,0
3704,0,4,0,2,2,1,0
3705,0,0,2,0,1,1,0
3706,0,1,0,0,0,1,0
3707,0,3,2,0,0,1,0
3708,3,2,0,0,0,0,0
3709,2,1,0,0,0,1,2
3710,0,2,1,1,0,0,0
3711,0,2,0,0,0,1,1
3712,3,3,1,0,1,0,0
3713,0,2,3,0,0,0,1
3714,1,0,1,0,0,1,4
3715,0,0,1,0,0,2,0
3716,0,3,1,0,1,0,0
3717,0,3,2,1,0,1,0
3718,0,0,1,1,0,1,1
3719,0,0,3,0,0,3,0
3720,0,0,0,0,0,0,4
3721,0,1,0,0,4,0,1
3722,0,1,0,3,0,0,3
3723,1,1,4,0,0,0,0
3724,1,2,0,0,0,0,0
3725,0,2,2,1,0,4,0
3726,0,1,0,0,0,2,0
3727,3,1,0,2,2,1,3
3728,0,0,0,4,1,2,0
3729,0,0,0,0,0,1,0
3730,2,1,0,0,0,0,1
3731,0,0,0,0,0,0,0
3732,0,1,3,0,0,0,0
3733,0,1,0,0,2,0,0
3734,1,1,0,0,0,0,0
3735,2,0,2,0,0,0,0
3736,0,2,0,0,0,0,0
3737,0,2,1,0,4,0,0
3738,0,0,0,0,0,0,3
3739,0,2,0,0,4,1,0
3740,0,1,0,0,0,0,1
3741,0,0,3,0,4,1,0
3742,3,1,3,0,0,0,0
3743,0,4,4,0,4,0,0
3744,2,0,0,0,3,0,0
3745,0,1,0,0,1,3,0
3746,2,3,0,0,0,3,0
3747,0,1,1,1,2,0,1
3748,0,1,1,0,0,1,0
3749,0,2,4,2,1,3,1
3750,0,2,0,0,0,1,0
3751,0,3,1,0,0,2,0
3752,0,1,1,0,0,0,1
3753,4,2,1,0,2,1,0
3754,0,0,1,0,0,1,0
3755,0,1,0,4,0,0,3
3756,0,4,4,4,0,1,0
3757,0,0,1,1,1,0,0
3758,1,1,0,0,0,0,1
3759,0,1,1,0,1,1,1
3760,4,1,0,0,1,1,0
3761,0,1,1,0,0,1,0
3762,0,3,1,1,1,0,0
3763,1,1,0,0,0,1,0
3764,0,1,0,0,0,0,0
3765,0,0,0,0,0,0,0
3766,0,4,1,0,3,4,0
3767,0,0,1,0,1,0,4
3768,2,2,4,0,0,0,0
3769,0,0,0,1,0,0,0
3770,0,0,3,0,4,1,3
3771,0,4,4,4,0,1,2
3772,0,2,1,0,1,0,4
3773,0,1,4,2,0,0,0
3774,1,1,0,1,3,0,1
3775,0,2,0,0,0,0,0
3776,0,2,1,0,0,1,0
3777,0,1,0,0,1,1,0
3778,0,0,0,4,4,0,0
3779,0,0,1,0,0,4,0
3780,0,0,0,1,0,0,1
3781,0,0,0,0,4,2,1
3782,0,2,0,0,1,1,1
3783,0,0,4,0,0,0,0
3784,1,2,1,0,0,0,0
3785,0,0,2,3,0,1,0
3786,1,0,1,0,0,1,0
3787,4,0,3,0,1,4,0
3788,0,0,1,0,4,1,0
3789,0,0,4,1,0,0,1
3790,4,0,2,0,0,0,0
3791,2,1,0,0,0,0,0
3792,0,2,0,0,2,4,0
3793,2,0,1,1,0,0,0
3794,0,2,0,0,0,1,0
3795,0,1,0,0,0,1,0
3796,0,2,0,0,0,2,0
3797,0,1,0,0,2,1,2
3798,0,1,2,0,0,0,0
3799,3,4,1,1,1,1,0
3800,4,0,0,2,2,0,0
3801,4,1,4,0,0,0,0
3802,0,0,1,0,0,1,2
3803,0,0,0,0,0,0,0
3804,0,2,0,4,0,0,4
3805,0,1,0,0,4,0,0
3806,0,1,1,0,0,0,0
3807,0,1,0,3,3,0,3
3808,0,1,0,1,2,0,0
3809,0,1,4,0,2,1,0
3810,0,0,2,4,0,3,0
3811,0,4,0,0,0,0,1
3812,4,1,0,0,0,0,0
3813,3,0,1,0,0,2,0
3814,3,0,2,0,0,0,0
3815,4,1,0,0,0,0,0
3816,0,1,2,0,1,0,0
3817,0,1,0,2,2,1,0
3818,0,1,0,0,0,0,0
3819,0,1,0,0,0,1,0
3820,2,0,1,0,0,1,0
3821,1,1,4,0,0,0,0
3822,0,1,0,0,0,3,2
3823,0,1,1,0,0,1,0
3824,0,4,0,1,4,1,0
3825,0,0,0,0,0,1,0
3826,0,0,0,0,0,0,0
3827,0,1,3,0,0,0,0
3828,2,1,0,0,0,0,4
3829,0,1,0,4,1,1,0
3830,0,1,0,0,1,1,1
3831,0,2,0,3,0,0,3
3832,0,4,4,3,3,4,0
3833,4,3,0,0,0,1,0
3834,0,0,4,1,4,1,0
3835,0,0,4,0,0,4,0
3836,0,1,0,0,0,2,0
3837,0,0,0,0,0,0,0
3838,0,0,1,4,0,1,0
3839,0,2,1,0,0,0,1
3840,0,4,0,0,0,0,0
3841,0,1,0,3,0,1,0
3842,0,1,1,0,0,0,0
3843,0,0,4,2,0,2,0
3844,2,1,0,0,0,0,2
3845,0,1,0,0,0,1,1
3846,0,0,0,0,3,1,0
3847,1,0,0,0,0,0,0
3848,0,1,0,0,1,3,1
3849,3,0,0,0,0,0,1
3850,0,0,0,0,0,0,0
3851,3,2,0,0,3,0,0
3852,0,1,0,1,0,1,0
3853,0,0,2,0,0,3,0
3854,0,1,0,1,0,0,4
3855,0,0,0,3,0,1,3
3856,0,4,4,1,0,2,0
3857,0,2,0,0,1,0,0
3858,1,1,1,0,1,1,1
3859,0,2,0,0,0,0,4
3860,0,0,0,4,0,0,3
3861,0,0,0,0,1,0,0
3862,0,1,0,1,1,0,0
3863,0,1,0,0,0,1,0
3864,0,1,0,0,4,0,2
3865,0,2,1,0,4,1,0
3866,0,2,0,0,0,1,1
3867,1,1,3,0,1,0,0
3868,0,0,2,0,0,3,0
3869,0,0,1,0,0,4,2
3870,0,0,1,4,1,1,0
3871,1,1,0,1,0,0,0
3872,0,1,1,0,0,0,0
3873,1,1,0,1,0,0,0
3874,0,1,0,0,1,3,1
3875,0,1,0,0,0,0,0
3876,0,0,3,0,0,1,0
3877,0,1,0,3,0,0,0
3878,1,0,1,0,1,2,3
3879,0,1,3,0,0,1,0
3880,0,1,0,3,0,1,4
3881,1,0,0,2,3,4,0
3882,0,2,0,0,0,3,2
3883,2,1,0,0,0,3,0
3884,0,0,3,0,0,0,0
3885,0,0,0,3,0,1,2
3886,0,2,1,4,0,1,0
3887,0,1,0,0,0,0,0
3888,0,1,0,0,1,0,1
3889,0,0,0,0,0,1,0
3890,0,0,0,0,0,1,3
3891,0,1,2,0,3,3,1
3892,0,1,0,0,0,0,2
3893,1,1,3,0,1,1,0
3894,0,1,1,3,4,0,0
3895,0,1,0,0,0,0,0
3896,0,1,2,0,1,1,0
3897,4,1,0,0,2,3,0
3898,0,0,0,0,3,1,1
3899,2,3,3,0,0,0,0
3900,2,1,0,4,0,0,0
3901,0,0,1,4,0,0,0
3902,0,1,0,0,0,0,0
3903,0,0,1,0,0,1,0
3904,0,1,0,0,0,0,0
3905,0,1,3,3,0,1,0
3906,0,0,0,0,2,1,2
3907,0,2,2,0,0,0,1
3908,2,1,3,0,1,2,0
3909,3,2,0,1,0,0,0
3910,0,1,0,0,0,3,0
3911,2,0,0,0,0,0,0
3912,0,1,0,1,1,1,1
3913,3,3,0,1,0,0,0
3914,0,1,0,0,0,0,0
3915,0,1,0,0,4,0,0
3916,0,2,0,0,4,0,1
3917,4,1,0,0,0,0,0
3918,0,1,0,0,2,0,0
3919,1,1,0,1,1,1,0
3920,0,1,0,0,0,0,2
3921,0,1,0,0,0,1,0
3922,0,0,0,0,0,1,2
3923,3,2,0,2,0,0,2
3924,4,1,1,0,0,1,0
3925,0,0,4,0,1,1,0
3926,0,0,2,0,1,2,0
3927,0,2,0,0,0,2,0
3928,0,1,2,0,0,0,0
3929,1,1,1,0,0,3,0
3930,0,0,0,0,4,1,0
3931,3,1,0,0,0,0,4
3932,0,1,1,0,0,0,0
3933,0,0,0,0,1,0,0
3934,2,3,0,0,0,0,0
3935,0,3,4,0,0,1,0
3936,3,1,1,0,1,3,1
3937,4,4,0,3,1,1,1
3938,0,2,1,2,1,1,2
3939,0,0,1,0,1,1,0
3940,3,1,0,4,4,1,0
3941,0,0,1,0,3,1,4
3942,1,1,0,1,4,2,0
3943,0,1,0,4,0,0,0
3944,0,1,0,0,0,0,0
3945,0,0,1,0,0,2,0
3946,0,1,0,2,0,1,0
3947,0,3,4,0,0,0,2
3948,0,1,3,4,0,1,2
3949,0,0,0,0,0,0,1
3950,0,0,0,0,0,0,0
3951,4,4,0,0,0,0,3
3952,0,4,0,1,0,0,0
3953,0,1,0,0,4,0,0
3954,0,2,0,2,0,4,0
3955,0,0,2,0,1,1,0
3956,0,0,1,2,2,1,0
3957,0,2,0,0,3,0,4
3958,0,1,1,0,0,1,0
3959,0,0,0,0,0,0,0
3960,4,0,0,0,0,1,0
3961,0,0,1,4,3,0,0
3962,1,1,0,0,1,0,1
3963,2,4,0,1,0,1,0
3964,0,0,0,1,0,0,0
3965,1,0,0,0,0,4,1
3966,0,2,0,1,0,1,0
3967,4,4,0,3,0,0,0
3968,0,2,0,0,0,4,1
3969,0,0,1,2,1,1,0
3970,0,2,1,1,0,0,0
3971,0,1,0,0,0,3,0
3972,0,0,0,0,0,1,0
3973,0,0,0,0,0,1,0
3974,0,0,0,4,4,0,0
3975,0,4,3,4,0,0,0
3976,0,0,2,0,3,1,0
3977,3,2,2,0,0,1,0
3978,0,2,1,0,0,1,0
3979,0,0,0,0,0,4,0
3980,0,1,0,0,0,0,0
3981,0,2,1,0,4,0,0
3982,0,2,1,0,1,0,0
3983,0,1,0,4,0,0,0
3984,0,4,0,0,0,2,0
3985,0,0,0,2,1,0,1
3986,1,0,0,1,0,0,0
3987,0,1,0,0,1,0,1
3988,0,1,0,0,0,0,2
3989,0,0,1,0,3,1,0
3990,3,0,1,0,0,1,0
3991,1,0,1,0,0,0,4
3992,0,0,4,0,4,2,0
3993,0,1,0,0,1,0,1
3994,2,0,0,1,4,1,1
3995,3,2,1,0,0,4,0
3996,0,1,1,0,1,1,0
3997,4,1,0,0,0,0,0
3998,0,1,0,1,3,0,0
3999,0,1,0,0,0,0,0
4000,0,0,0,0,0,0,0
4001,0,1,0,0,0,1,0
4002,0,1,2,2,0,0,0
4003,1,0,0,1,0,1,0
4004,0,0,1,1,2,0,0
4005,0,0,0,4,1,4,0
4006,0,2,0,4,0,0,2
4007,3,1,0,0,0,0,0
4008,0,1,0,0,0,2,0
4009,0,1,0,0,0,0,1
4010,0,2,1,0,1,1,0
4011,0,1,0,2,4,0,1
4012,1,0,3,0,0,1,3
4013,1,0,0,0,0,1,0
4014,0,1,2,4,0,0,4
4015,0,1,1,3,0,0,0
4016,0,1,0,1,0,0,0
4017,0,1,0,0,0,0,0
4018,0,0,4,0,0,1,0
4019,0,1,2,3,1,1,0
4020,3,1,0,0,0,0,0
4021,0,1,4,1,0,3,3
4022,0,1,3,0,0,0,0
4023,0,0,1,0,0,0,0
4024,0,2,0,4,4,1,0
4025,0,1,0,0,0,1,0
4026,1,1,0,0,0,0,0
4027,0,1,0,0,4,1,0
4028,2,1,0,0,0,0,0
4029,0,0,0,0,1,1,0
4030,0,1,2,0,2,1,0
4031,0,2,0,0,3,3,0
4032,0,1,1,0,0,0,0
4033,0,1,1,0,1,1,0
4034,4,2,4,2,1,2,0
4035,0,2,1,0,0,2,0
4036,0,0,1,3,0,0,0
4037,0,1,0,4,0,2,0
4038,2,3,0,3,0,1,0
4039,0,1,0,0,1,4,0
4040,0,4,0,0,1,0,1
4041,0,0,1,0,0,3,0
4042,0,0,0,0,0,0,0
4043,3,1,1,0,0,0,0
4044,0,0,0,0,0,1,0
4045,2,4,3,0,1,0,0
4046,3,2,0,0,0,4,0
4047,0,2,0,0,0,1,0
4048,0,1,0,0,4,2,0
4049,0,1,0,0,2,0,0
4050,0,1,1,1,1,0,1
4051,0,0,1,4,1,2,0
4052,0,4,0,0,3,2,3
4053,0,1,1,1,1,0,3
4054,2,1,1,0,0,0,3
4055,0,1,0,0,1,4,1
4056,0,2,2,3,0,0,0
4057,0,2,0,0,0,0,3
4058,0,1,0,4,4,0,0
4059,0,4,0,2,3,0,0
4060,0,0,1,1,3,2,0
4061,0,1,4,0,0,0,0
4062,0,2,0,1,3,3,0
4063,1,1,1,0,1,0,1
4064,4,2,2,0,0,2,0
4065,0,1,0,0,0,0,0
4066,0,1,0,0,0,0,1
4067,0,2,0,0,1,0,2
4068,0,2,0,0,3,1,0
4069,0,0,0,0,0,0,0
4070,0,0,1,0,1,0,3
4071,0,4,0,3,0,0,4
4072,4,1,0,0,0,1,0
4073,0,0,2,0,0,1,0
4074,3,1,2,0,4,0,0
4075,0,0,0,0,1,1,0
4076,0,2,1,0,1,3,0
4077,0,1,0,0,0,0,0
4078,1,4,1,0,0,1,0
4079,0,3,1,4,0,0,0
4080,0,4,0,1,4,3,0
4081,1,1,0,1,2,0,0
4082,0,0,0,0,3,3,0
4083,0,0,0,2,0,0,0
4084,0,2,0,4,0,1,0
4085,0,1,0,0,0,1,0
4086,4,2,4,0,0,1,0
4087,2,1,1,0,0,1,0
4088,0,1,4,0,2,0,0
4089,0,3,1,0,0,1,0
4090,1,0,2,0,0,2,0
4091,3,1,2,0,1,4,1
4092,0,4,1,0,0,1,3
4093,1,1,1,0,0,4,0
4094,0,2,1,0,1,2,3
4095,3,1,0,0,0,0,0
4096,0,0,0,3,0,0,4
4097,0,1,0,0,0,4,0
4098,0,0,0,1,1,1,1
4099,1,1,0,3,0,0,0
4100,0,0,0,0,0,0,0
4101,0,0,0,0,1,1,0
4102,0,1,1,0,0,0,1
4103,0,0,1,2,0,1,0
4104,2,0,0,4,0,0,2
4105,0,1,0,1,3,0,0
4106,0,1,4,0,4,0,1
4107,0,4,0,0,0,4,0
4108,0,1,2,0,1,0,1
4109,0,1,2,3,0,2,1
4110,4,0,1,0,0,1,0
4111,0,0,2,0,0,0,0
4112,1,0,0,0,0,1,0
4113,0,0,1,0,0,1,0
4114,2,2,1,0,1,0,2
4115,0,0,1,2,0,1,0
4116,0,0,0,0,0,0,2
4117,0,1,0,1,0,0,0
4118,0,2,0,4,0,0,4
4119,0,1,0,0,1,3,0
4120,2,0,2,4,0,1,0
4121,0,1,4,0,1,0,0
4122,3,0,2,0,0,2,0
4123,0,1,0,1,2,4,4
4124,0,0,0,0,3,2,0
4125,0,2,2,0,0,1,0
4126,0,1,1,0,0,1,2
4127,0,1,3,0,0,4,1
4128,0,1,0,0,0,2,0
4129,0,1,0,0,0,1,0
4130,0,1,1,3,1,1,0
4131,0,1,0,0,0,1,0
4132,0,1,0,4,1,0,1
4133,0,0,3,0,4,0,0
4134,0,0,1,0,0,3,0
4135,0,0,0,3,0,0,0
4136,3,1,0,1,1,0,0
4137,0,1,0,0,4,0,0
4138,1,2,0,0,4,3,0
4139,0,1,2,3,0,2,3
4140,0,3,0,4,0,0,0
4141,2,0,1,2,1,1,1
4142,0,1,1,2,0,1,0
4143,0,1,3,0,1,1,1
4144,0,0,0,0,0,1,0
4145,0,1,0,1,0,0,0
4146,2,0,1,3,0,0,0
4147,2,1,3,0,0,0,0
4148,0,1,3,2,1,0,1
4149,0,2,0,0,0,1,0
4150,0,3,3,0,0,2,4
4151,0,1,0,0,0,4,0
4152,1,1,0,0,0,4,0
4153,0,1,0,0,1,0,0
4154,0,0,0,0,0,0,1
4155,0,1,1,0,0,0,0
