,chlorides,density,citric_acid,alcohol,total_sulfur_dioxide,sulphates,volatile_acidity
3337,0,0,1,2,0,1,2
3338,0,2,0,3,0,0,1
3339,0,1,0,1,0,1,1
3340,0,0,0,1,1,2,0
3341,1,4,0,2,3,0,0
3342,1,3,1,1,4,0,0
3343,3,0,4,2,0,2,2
3344,0,1,0,2,4,1,1
3345,0,1,2,1,4,0,3
3346,0,0,3,0,0,1,2
3347,0,0,0,2,4,1,0
3348,0,0,1,2,1,0,2
3349,0,0,1,3,1,0,0
3350,0,0,3,1,0,0,0
3351,0,0,0,2,0,0,0
3352,0,0,3,0,2,0,1
3353,0,0,0,1,1,3,0
3354,0,0,2,1,2,0,0
3355,0,1,0,4,0,1,0
3356,0,0,0,3,0,2,1
3357,0,1,1,0,1,0,0
3358,0,0,0,0,1,0,1
3359,0,0,1,2,3,0,0
3360,0,0,1,1,1,4,1
3361,1,0,0,3,1,0,1
3362,0,0,1,2,1,3,0
3363,0,0,0,1,4,0,4
3364,0,1,0,0,1,1,0
3365,0,1,0,1,1,0,1
3366,0,0,1,2,0,1,0
3367,2,4,0,2,2,1,0
3368,0,3,1,0,3,4,4
3369,0,1,1,2,0,4,1
3370,0,0,4,2,1,0,0
3371,4,0,0,1,2,2,0
3372,0,1,1,0,1,0,1
3373,0,1,4,4,2,0,0
3374,0,1,1,2,1,0,4
3375,2,0,0,0,1,0,0
3376,0,0,0,1,1,1,0
3377,3,1,3,0,1,1,3
3378,0,0,0,1,1,4,0
3379,1,1,2,0,2,0,0
3380,0,0,0,0,1,0,0
3381,0,1,2,2,0,1,1
3382,0,0,0,2,2,1,1
3383,0,1,4,0,0,0,0
3384,0,0,4,1,1,1,0
3385,0,1,3,0,2,4,2
3386,0,0,0,2,1,0,3
3387,3,1,1,3,0,0,0
3388,0,3,3,1,1,0,0
3389,0,0,0,1,0,1,4
3390,0,0,0,1,1,3,0
3391,4,0,1,2,0,0,0
3392,0,0,1,1,1,1,0
3393,2,1,2,1,1,0,0
3394,0,0,0,0,1,3,4
3395,3,0,1,1,3,0,3
3396,0,1,0,1,1,0,1
3397,0,1,0,2,2,1,2
3398,2,0,0,1,3,1,1
3399,0,0,0,3,0,0,2
3400,0,0,2,3,0,0,4
3401,0,0,1,3,0,4,0
3402,0,0,1,1,0,3,2
3403,0,0,0,2,1,0,1
3404,0,1,0,3,1,0,4
3405,0,0,1,3,0,0,2
3406,0,4,1,1,1,0,0
3407,0,4,0,0,1,2,0
3408,0,0,0,3,0,1,1
3409,0,2,1,1,3,0,0
3410,0,0,1,1,4,0,4
3411,0,0,0,0,0,1,2
3412,1,1,3,3,2,1,1
3413,0,0,0,1,3,0,0
3414,0,1,4,1,1,0,0
3415,0,0,0,1,1,2,1
3416,0,2,0,2,1,0,0
3417,0,1,4,0,1,0,0
3418,0,1,2,0,2,0,0
3419,0,0,4,2,1,0,0
3420,4,0,1,1,4,0,0
3421,0,1,0,1,1,0,2
3422,0,0,0,2,1,4,4
3423,0,0,0,1,0,0,4
3424,0,1,0,0,0,0,1
3425,0,2,1,1,1,0,0
3426,3,0,0,0,3,0,0
3427,1,0,4,1,1,0,0
3428,0,0,3,4,0,0,1
3429,1,0,0,1,0,1,4
3430,0,0,1,4,0,1,1
3431,0,3,0,0,4,0,0
3432,0,0,0,1,1,0,1
3433,1,0,2,3,2,0,1
3434,0,4,1,2,0,1,2
3435,0,0,0,2,0,0,1
3436,0,0,0,4,4,0,0
3437,1,4,0,2,1,1,1
3438,2,4,4,0,1,0,0
3439,0,1,0,2,2,3,2
3440,0,0,1,1,1,4,1
3441,4,0,0,1,0,1,0
3442,0,0,1,2,0,0,0
3443,0,3,1,0,1,3,0
3444,1,0,0,2,1,3,0
3445,0,0,1,1,3,1,0
3446,0,0,0,2,1,0,0
3447,0,0,0,1,3,0,0
3448,0,1,0,1,0,1,1
3449,0,0,0,1,2,0,0
3450,1,0,3,2,4,0,0
3451,0,3,0,2,1,1,0
3452,3,0,0,2,1,0,0
3453,3,0,1,3,2,0,0
3454,0,0,1,1,1,0,1
3455,3,0,4,1,1,1,0
3456,0,1,1,1,1,1,0
3457,0,0,0,2,1,0,4
3458,0,1,0,3,1,3,0
3459,0,3,0,1,1,0,0
3460,1,1,2,0,0,2,1
3461,0,4,3,3,1,1,0
3462,0,0,3,0,4,1,0
3463,0,0,1,0,1,0,0
3464,3,0,0,1,0,1,1
3465,0,2,0,1,0,2,2
3466,0,0,3,0,2,0,0
3467,1,1,0,0,0,1,2
3468,0,0,0,0,0,4,1
3469,1,0,2,1,1,0,0
3470,0,2,1,2,1,2,0
3471,0,2,0,1,1,0,1
3472,0,0,2,4,3,1,2
3473,0,4,1,1,1,1,1
3474,3,0,0,1,0,1,2
3475,0,0,0,2,0,0,0
3476,0,0,1,0,2,1,0
3477,0,3,0,0,1,0,4
3478,0,0,4,1,0,1,1
3479,0,4,1,1,1,0,4
3480,0,0,0,2,1,1,0
3481,2,0,0,1,3,1,2
3482,0,1,1,1,0,1,0
3483,0,0,0,2,4,2,0
3484,0,0,3,4,1,2,0
3485,0,0,1,2,1,0,3
3486,0,0,2,1,1,0,3
3487,0,0,0,2,1,1,4
3488,3,0,0,1,0,0,1
3489,0,3,3,1,2,0,0
3490,4,1,0,1,0,0,0
3491,4,2,0,1,1,4,4
3492,0,3,0,1,0,0,3
3493,0,0,0,3,3,0,0
3494,2,0,1,3,1,0,0
3495,0,0,0,1,1,0,1
3496,0,0,0,0,0,0,1
3497,2,0,0,0,4,0,1
3498,0,3,0,2,1,0,0
3499,4,0,0,1,1,1,0
3500,0,4,0,0,0,0,3
3501,1,2,0,3,0,4,0
3502,0,0,0,2,1,1,0
3503,0,0,0,2,0,1,1
3504,2,3,0,3,1,2,0
3505,2,0,0,1,0,4,4
3506,0,0,0,1,0,1,1
3507,3,0,1,4,1,0,1
3508,3,0,0,0,0,0,1
3509,3,2,1,2,0,1,0
3510,0,0,0,1,0,2,2
3511,0,0,0,3,0,0,1
3512,0,3,1,2,0,4,2
3513,0,0,4,2,2,0,0
3514,2,0,1,1,1,1,0
3515,0,0,1,2,0,1,1
3516,0,0,0,2,1,1,0
3517,0,1,1,4,0,1,1
3518,0,0,1,0,0,1,1
3519,0,4,0,1,3,1,4
3520,0,0,3,3,0,1,1
3521,0,2,1,1,0,4,0
3522,0,0,0,2,2,0,0
3523,0,0,1,1,1,3,0
3524,0,1,1,1,1,0,1
3525,0,0,0,1,0,3,1
3526,0,0,1,4,0,0,0
3527,0,0,0,1,1,0,0
3528,1,0,1,1,1,1,0
3529,0,4,0,2,0,2,1
3530,0,4,1,3,1,0,0
3531,0,1,4,4,1,0,0
3532,0,0,0,2,0,1,0
3533,1,0,4,4,1,0,1
3534,0,2,1,1,0,3,0
3535,0,0,4,0,1,2,0
3536,0,4,0,2,0,1,2
3537,0,3,1,1,1,0,4
3538,4,1,1,0,2,1,0
3539,0,0,0,2,0,1,1
3540,0,4,0,2,0,0,2
3541,4,0,1,1,1,0,0
3542,3,0,2,2,0,1,1
3543,0,0,1,1,1,0,1
3544,0,0,0,2,1,0,2
3545,0,1,2,0,1,0,0
3546,0,3,0,2,1,0,0
3547,0,2,3,1,0,1,1
3548,0,1,0,1,1,2,1
3549,4,0,0,2,1,0,0
3550,0,2,0,2,1,0,0
3551,0,1,1,1,1,1,0
3552,0,0,4,3,2,1,1
3553,0,0,0,0,1,0,0
3554,4,1,0,1,4,3,0
3555,0,0,0,3,1,0,0
3556,3,1,4,3,1,0,0
3557,2,3,0,0,0,0,0
3558,1,0,1,3,2,1,1
3559,1,0,1,1,2,0,0
3560,2,0,0,3,1,0,0
3561,0,0,3,1,1,1,1
3562,0,0,3,3,0,1,0
3563,0,0,0,1,1,0,1
3564,4,0,1,2,1,0,3
3565,0,0,3,2,1,0,0
3566,2,0,0,0,0,3,1
3567,0,0,0,2,0,0,0
3568,1,1,1,0,1,0,0
3569,0,1,1,3,2,0,1
3570,0,3,0,0,1,0,0
3571,0,2,0,0,3,0,0
3572,0,0,1,1,2,1,4
3573,0,1,4,3,1,2,2
3574,1,0,1,3,2,0,0
3575,0,4,4,0,1,0,3
3576,0,0,0,1,0,0,2
3577,0,0,4,0,2,0,1
3578,3,0,2,0,3,1,0
3579,1,1,2,0,1,0,0
3580,1,1,2,1,4,0,0
3581,0,0,0,1,4,0,0
3582,1,3,3,1,3,0,1
3583,0,0,4,0,0,0,0
3584,1,1,1,0,2,0,0
3585,0,0,0,0,0,0,3
3586,0,1,2,1,0,1,1
3587,0,0,0,2,1,0,0
3588,0,2,0,1,1,0,0
3589,0,0,1,1,1,0,0
3590,0,0,1,1,2,0,0
3591,0,1,1,3,0,0,0
3592,0,0,2,2,3,0,0
3593,1,0,0,4,1,0,4
3594,0,4,1,1,2,1,0
3595,0,0,3,2,1,1,0
3596,0,0,3,3,0,1,0
3597,2,0,1,2,1,0,0
3598,0,0,1,2,3,1,0
3599,0,0,4,1,1,1,1
3600,1,0,0,1,0,0,2
3601,0,1,2,4,0,4,1
3602,4,0,0,0,1,0,1
3603,0,0,0,2,1,1,0
3604,0,0,1,1,0,1,1
3605,2,1,1,0,2,3,0
3606,0,3,2,3,0,1,1
3607,0,0,0,1,0,1,2
3608,0,0,0,4,1,0,0
3609,0,0,0,2,2,1,1
3610,2,0,0,1,3,1,2
3611,2,0,0,2,3,2,0
3612,1,0,1,1,1,0,0
3613,0,1,1,1,0,2,1
3614,1,1,0,1,0,3,3
3615,3,0,1,2,1,0,1
3616,3,3,0,1,2,1,0
3617,3,1,1,2,1,2,3
3618,3,0,1,1,2,0,0
3619,0,0,0,1,2,1,0
3620,0,2,0,2,1,0,1
3621,0,0,1,1,1,1,0
3622,3,0,0,3,1,1,3
3623,0,0,0,1,2,0,0
3624,0,0,2,0,0,1,0
3625,0,1,0,3,2,0,0
3626,0,1,3,2,1,0,0
3627,0,0,0,3,0,0,1
3628,0,0,0,1,2,2,0
3629,0,0,0,1,1,0,0
3630,0,0,0,2,0,0,1
3631,0,0,1,2,1,1,0
3632,0,0,1,2,0,0,0
3633,0,1,1,3,0,1,1
3634,0,0,0,1,1,2,0
3635,3,1,1,0,0,2,1
3636,0,1,0,4,1,0,1
3637,3,0,0,3,0,0,1
3638,1,0,1,3,1,1,1
3639,0,0,1,0,1,0,0
3640,0,1,4,1,0,1,1
3641,0,3,1,2,0,2,0
3642,0,0,2,2,1,0,0
3643,0,0,1,2,2,0,3
3644,0,3,1,3,0,4,0
3645,0,0,0,0,1,2,0
3646,1,0,1,2,4,0,0
3647,4,4,0,2,1,0,1
3648,2,0,0,3,1,0,1
3649,0,1,0,1,2,0,4
3650,0,1,0,4,1,0,1
3651,0,0,4,3,0,2,1
3652,0,2,2,2,0,1,0
3653,0,1,1,0,1,2,2
3654,1,1,1,2,1,0,0
3655,0,0,1,2,1,1,0
3656,0,0,1,1,1,1,0
3657,0,2,0,1,4,1,4
3658,0,1,0,0,3,2,1
3659,0,0,0,2,0,0,0
3660,4,0,2,1,0,1,1
3661,0,0,1,1,1,0,0
3662,0,0,3,2,4,0,1
3663,0,3,1,2,1,1,4
3664,2,2,1,3,1,0,0
3665,4,0,0,1,1,0,0
3666,0,0,0,1,1,4,1
3667,0,0,0,0,0,0,1
3668,0,0,2,4,4,1,0
3669,0,1,0,1,1,0,0
3670,4,0,0,1,1,0,2
3671,0,0,1,1,1,1,1
3672,0,0,0,3,1,0,0
3673,0,0,1,0,1,0,0
3674,0,0,3,1,1,1,2
3675,0,0,0,3,0,0,1
3676,0,0,0,3,1,0,1
3677,0,0,1,2,1,2,0
3678,0,4,0,2,1,0,2
3679,1,1,0,0,0,0,0
3680,0,1,1,0,1,1,0
3681,1,0,1,4,2,0,1
3682,0,0,0,3,1,0,1
3683,3,0,3,0,2,1,3
3684,0,0,2,3,0,2,1
3685,0,0,1,4,0,4,4
3686,2,0,0,1,2,0,0
3687,0,0,1,2,1,0,0
3688,0,0,1,0,2,2,0
3689,0,0,4,2,1,0,0
3690,1,0,0,2,2,1,0
3691,3,0,3,0,0,1,1
3692,0,0,1,2,1,0,0
3693,0,0,1,1,1,2,0
3694,0,0,0,2,4,2,0
3695,0,4,0,1,0,1,2
3696,0,2,2,1,0,1,0
3697,0,0,0,3,1,0,0
3698,0,0,1,2,1,0,0
3699,0,4,4,1,0,1,3
3700,0,0,0,1,0,0,0
3701,0,1,1,1,0,1,1
3702,0,0,0,3,1,1,0
3703,0,0,0,1,0,3,0
3704,0,0,1,2,1,1,0
3705,0,4,1,2,0,1,4
3706,0,0,1,1,1,1,0
3707,1,0,0,1,3,1,0
3708,1,0,3,3,1,3,0
3709,0,3,0,1,1,1,0
3710,0,1,4,0,2,0,0
3711,0,0,3,1,3,0,0
3712,4,1,0,1,0,3,3
3713,0,0,0,2,0,0,3
3714,0,0,0,3,1,1,3
3715,0,0,0,1,0,3,1
3716,0,1,1,3,1,0,0
3717,2,0,4,1,2,2,0
3718,1,0,1,4,4,1,0
3719,0,0,2,2,0,1,3
3720,0,0,0,2,0,0,0
3721,0,4,1,1,2,0,0
3722,3,3,4,2,0,0,0
3723,0,0,0,0,1,0,0
3724,1,0,1,4,1,0,4
3725,0,0,3,2,2,0,0
3726,0,0,1,3,1,0,3
3727,1,0,1,1,1,0,0
3728,1,4,0,1,0,0,0
3729,0,0,1,4,3,3,4
3730,4,1,2,2,1,2,0
3731,0,0,0,1,3,0,0
3732,0,0,1,2,1,0,0
3733,0,0,2,1,1,0,0
3734,0,0,1,1,1,0,0
3735,3,0,0,2,0,0,2
3736,0,0,1,2,1,0,2
3737,0,0,0,0,2,1,1
3738,0,0,1,2,0,0,0
3739,3,0,1,1,1,1,0
3740,0,0,0,3,0,0,3
3741,3,0,1,4,0,1,4
3742,0,0,0,1,1,0,4
3743,0,0,1,1,1,1,0
3744,0,0,0,2,3,3,1
3745,0,1,0,0,2,0,0
3746,4,0,0,3,1,1,0
3747,0,0,0,4,1,0,4
3748,0,0,0,3,1,2,1
3749,0,1,0,1,2,0,0
3750,2,0,0,3,1,0,0
3751,0,0,0,1,1,1,4
3752,0,0,0,1,1,0,1
3753,0,1,2,3,3,0,2
3754,0,0,1,1,0,0,1
3755,0,0,0,4,1,0,0
3756,0,0,0,1,3,2,4
3757,0,1,1,2,1,4,1
3758,3,2,2,4,1,0,1
3759,0,1,4,2,2,0,1
3760,0,1,0,1,1,1,4
3761,0,0,1,1,2,1,0
3762,0,1,2,1,2,4,1
3763,0,0,2,1,1,0,0
3764,0,0,0,2,1,1,0
3765,0,0,0,1,1,4,0
3766,0,0,3,2,1,1,1
3767,0,1,0,1,1,0,3
3768,0,0,1,1,2,0,0
3769,0,0,3,0,1,1,0
3770,0,0,1,2,0,0,1
3771,0,0,1,2,1,1,0
3772,0,1,0,0,1,4,4
3773,0,2,0,0,1,0,1
3774,0,1,0,0,1,0,4
3775,0,0,0,1,2,0,1
3776,0,0,0,1,0,1,1
3777,0,0,1,1,1,1,1
3778,0,0,0,0,0,1,1
3779,0,0,0,1,3,0,0
3780,0,1,1,2,0,0,0
3781,0,0,1,0,0,2,0
3782,0,1,0,0,2,1,0
3783,1,0,0,1,0,0,1
3784,0,1,0,2,0,0,2
3785,0,0,0,1,0,0,2
3786,0,0,1,0,0,0,1
3787,0,1,0,2,0,1,1
3788,0,2,0,1,0,1,4
3789,4,4,3,2,1,0,2
3790,0,0,0,3,0,2,3
3791,0,0,0,3,1,0,0
3792,0,0,0,1,2,1,0
3793,3,2,0,3,0,1,1
3794,0,0,0,1,2,3,0
3795,0,4,1,1,1,3,0
3796,0,0,0,4,2,2,0
3797,0,3,3,1,1,2,1
3798,0,0,0,1,1,0,0
3799,0,1,4,1,0,3,3
3800,0,0,2,4,1,0,0
3801,0,0,4,2,1,4,0
3802,0,0,0,1,0,1,1
3803,0,1,1,4,1,3,0
3804,0,0,0,2,2,0,4
3805,0,0,4,2,1,0,0
3806,0,0,3,2,0,0,1
3807,1,0,0,2,1,2,0
3808,1,3,1,1,2,0,0
3809,4,2,0,1,1,1,0
3810,0,4,1,1,0,0,0
3811,0,0,1,2,1,0,0
3812,3,0,0,3,1,0,0
3813,0,0,0,1,0,2,1
3814,0,3,0,2,2,0,1
3815,0,0,0,2,1,0,0
3816,3,0,0,1,4,3,1
3817,0,0,3,1,1,1,2
3818,0,0,3,3,0,3,2
3819,0,0,0,4,1,4,1
3820,0,0,0,2,4,0,3
3821,4,0,0,0,1,3,0
3822,3,2,0,1,1,0,0
3823,2,1,1,3,1,1,1
3824,0,0,1,1,3,0,0
3825,0,0,1,2,0,1,0
3826,0,0,0,0,4,0,0
3827,2,0,0,3,1,0,0
3828,0,0,1,0,2,0,0
3829,0,0,1,4,1,0,0
3830,4,1,0,1,1,1,0
3831,0,0,1,1,1,0,0
3832,0,4,0,0,1,0,1
3833,0,0,4,3,2,1,0
3834,0,2,0,1,0,1,2
3835,0,3,2,4,0,0,0
3836,0,0,2,1,1,0,0
3837,0,0,1,2,0,0,0
3838,0,0,0,3,1,1,1
3839,0,1,0,0,2,0,0
3840,0,4,3,4,1,0,4
3841,0,0,4,1,0,2,0
3842,0,3,0,1,0,0,1
3843,4,0,1,2,0,1,0
3844,3,1,2,0,1,0,1
3845,0,0,1,3,1,0,0
3846,0,0,0,2,3,1,0
3847,0,1,2,1,0,3,0
3848,3,1,1,0,2,0,0
3849,0,0,2,1,0,0,0
3850,0,0,1,2,2,4,0
3851,0,0,0,2,3,4,0
3852,0,0,1,2,1,3,3
3853,0,0,0,1,0,0,2
3854,0,0,0,1,1,0,0
3855,0,0,1,1,0,1,0
3856,3,0,1,2,2,0,1
3857,0,0,3,2,0,0,0
3858,1,1,1,0,1,1,1
3859,0,0,2,1,2,0,0
3860,0,4,0,1,0,1,1
3861,0,0,1,2,4,1,0
3862,0,0,0,2,1,0,2
3863,0,1,2,0,1,0,0
3864,0,0,1,4,1,2,0
3865,4,0,0,2,0,1,3
3866,0,0,1,0,2,0,2
3867,0,0,1,2,0,0,1
3868,0,0,0,1,0,1,1
3869,0,2,1,3,0,0,1
3870,2,1,1,3,0,3,1
3871,0,0,4,2,1,0,0
3872,2,2,0,4,1,0,0
3873,1,0,1,3,1,0,0
3874,1,4,1,0,2,0,0
3875,0,0,2,1,1,1,0
3876,0,0,0,1,0,0,0
3877,0,0,3,0,1,0,0
3878,4,0,0,3,2,2,2
3879,1,0,1,0,1,1,2
3880,0,1,3,3,1,1,0
3881,0,3,1,4,1,1,0
3882,0,0,0,1,2,2,0
3883,3,0,4,1,1,0,0
3884,2,0,0,2,0,1,1
3885,3,3,1,1,2,0,1
3886,0,0,0,2,0,3,1
3887,1,0,3,3,1,0,0
3888,0,2,2,2,1,3,0
3889,0,0,0,1,0,1,0
3890,0,0,0,0,0,0,0
3891,0,1,0,0,1,0,4
3892,0,1,3,1,1,0,1
3893,1,1,0,0,0,1,1
3894,0,0,0,1,1,0,0
3895,0,0,3,4,3,0,4
3896,0,0,1,0,0,1,3
3897,2,2,0,2,1,2,1
3898,3,0,2,2,2,1,0
3899,0,4,0,1,1,0,0
3900,0,1,1,2,1,0,0
3901,0,0,1,1,0,3,4
3902,0,0,1,2,1,0,0
3903,0,0,1,3,0,1,2
3904,0,0,1,1,1,3,0
3905,0,1,1,1,0,3,2
3906,0,1,2,1,3,1,0
3907,2,1,0,0,2,0,2
3908,1,3,1,1,1,1,1
3909,2,3,0,2,2,0,0
3910,0,0,3,3,1,0,4
3911,3,2,1,3,0,0,0
3912,0,1,2,1,2,1,3
3913,0,0,0,2,1,0,0
3914,0,0,0,2,2,3,0
3915,0,4,0,1,1,0,1
3916,0,0,0,3,4,0,0
3917,0,2,0,1,1,0,0
3918,0,0,2,1,1,0,0
3919,0,0,1,1,0,1,0
3920,0,0,3,3,0,0,0
3921,2,4,0,1,1,0,0
3922,0,0,1,2,0,1,0
3923,0,0,2,4,3,0,4
3924,3,0,0,3,1,4,1
3925,0,0,0,1,3,3,0
3926,0,1,1,1,0,3,2
3927,0,0,1,1,3,0,0
3928,2,0,0,1,1,0,0
3929,0,0,2,1,1,0,0
3930,3,4,1,3,0,1,0
3931,0,4,1,1,1,0,4
3932,0,3,1,1,1,0,1
3933,0,0,1,1,0,2,0
3934,0,0,4,0,1,0,0
3935,0,0,0,4,3,1,1
3936,0,1,1,0,4,3,1
3937,2,2,0,0,1,1,0
3938,0,2,0,2,0,3,1
3939,1,1,1,1,4,1,1
3940,0,0,0,1,3,1,1
3941,0,0,0,1,2,1,1
3942,2,0,0,1,1,0,4
3943,0,0,0,1,3,0,0
3944,0,0,0,0,4,0,0
3945,0,0,0,1,2,1,3
3946,0,0,1,1,1,1,2
3947,0,0,3,1,1,0,0
3948,0,1,1,0,1,4,2
3949,0,0,0,2,0,2,0
3950,0,0,0,3,0,0,0
3951,0,0,0,4,1,0,0
3952,4,2,2,1,1,4,0
3953,0,2,1,2,1,0,0
3954,0,3,4,3,2,0,0
3955,0,1,0,1,0,0,2
3956,4,1,1,0,0,4,4
3957,0,0,1,1,1,0,4
3958,2,0,1,3,1,0,0
3959,0,0,3,3,0,0,0
3960,0,0,0,1,1,0,1
3961,0,0,0,1,0,0,3
3962,0,1,3,1,1,0,0
3963,0,0,2,2,1,0,0
3964,0,0,0,3,0,4,0
3965,3,0,1,3,0,4,1
3966,1,0,0,0,4,2,0
3967,4,0,1,0,1,0,4
3968,0,3,1,2,1,0,4
3969,0,1,2,3,1,0,1
3970,4,1,1,0,4,0,1
3971,4,0,0,0,1,0,0
3972,3,0,2,3,0,1,0
3973,0,0,0,2,0,1,0
3974,0,2,1,2,3,0,0
3975,0,0,0,4,1,0,0
3976,0,1,2,2,0,1,2
3977,0,0,1,3,1,1,1
3978,3,0,0,1,0,1,4
3979,0,0,0,2,3,0,3
3980,0,0,0,1,1,1,0
3981,0,0,4,1,2,0,1
3982,0,3,2,1,1,0,0
3983,0,1,0,1,2,1,0
3984,1,0,0,1,0,0,0
3985,0,3,1,1,2,0,0
3986,2,0,0,1,1,0,0
3987,0,1,0,0,1,0,4
3988,2,0,0,1,4,0,0
3989,0,0,0,0,0,1,1
3990,3,0,3,0,0,4,1
3991,0,0,0,1,0,0,0
3992,3,0,0,1,0,0,1
3993,0,1,0,1,1,0,0
3994,0,4,1,0,2,4,0
3995,0,0,0,1,2,0,1
3996,0,1,0,1,0,1,1
3997,0,0,4,1,1,0,1
3998,0,0,3,1,1,0,4
3999,0,0,1,1,4,0,2
4000,0,4,0,2,2,2,0
4001,0,0,0,4,1,1,0
4002,0,2,1,4,1,0,3
4003,3,0,0,1,2,4,0
4004,0,0,4,3,0,0,0
4005,0,4,3,1,0,1,1
4006,0,0,1,0,2,0,0
4007,1,0,0,0,1,0,0
4008,0,2,1,1,1,0,0
4009,0,0,0,4,1,0,0
4010,1,4,1,4,1,1,2
4011,0,1,0,0,4,0,4
4012,4,0,0,1,0,1,1
4013,0,0,1,1,1,2,0
4014,0,0,0,1,1,1,1
4015,0,0,0,2,0,1,1
4016,3,0,1,1,1,1,0
4017,3,0,1,2,0,0,0
4018,0,0,1,4,0,1,1
4019,0,1,3,1,0,1,0
4020,0,0,0,1,1,0,3
4021,0,0,0,2,1,0,0
4022,0,4,0,1,1,0,2
4023,2,0,2,4,0,0,1
4024,0,0,3,3,0,0,0
4025,0,0,0,1,2,0,0
4026,0,0,0,2,1,1,0
4027,0,0,0,2,1,1,0
4028,0,0,1,2,1,2,0
4029,2,1,0,1,0,1,0
4030,0,3,1,1,1,1,0
4031,0,0,1,1,1,0,0
4032,3,0,0,0,1,0,1
4033,0,3,0,1,2,1,1
4034,2,1,0,0,2,1,2
4035,0,0,1,2,0,1,3
4036,3,0,0,0,0,0,1
4037,0,0,1,1,1,0,2
4038,0,1,0,0,1,4,0
4039,2,1,2,0,1,3,0
4040,2,1,1,0,1,1,0
4041,0,0,0,2,0,1,1
4042,0,3,1,2,1,0,0
4043,0,0,0,3,1,4,0
4044,0,0,0,1,0,1,0
4045,0,1,1,4,1,0,0
4046,4,2,0,0,2,0,0
4047,0,1,0,2,4,1,0
4048,0,2,0,1,1,0,0
4049,0,0,0,1,1,0,1
4050,0,3,4,0,4,0,0
4051,0,2,4,2,0,1,1
4052,0,1,1,0,0,1,2
4053,0,1,1,0,1,0,1
4054,2,2,0,2,1,0,1
4055,2,2,0,1,1,0,0
4056,0,0,0,1,2,0,1
4057,2,0,1,3,1,0,0
4058,0,0,0,1,0,0,0
4059,0,0,1,1,4,0,0
4060,0,0,0,0,0,0,1
4061,0,0,1,0,0,0,0
4062,0,1,0,0,2,3,0
4063,0,1,0,1,1,0,0
4064,3,0,0,1,2,2,1
4065,0,0,0,2,0,4,0
4066,0,0,1,4,1,0,0
4067,3,0,0,1,2,0,0
4068,0,0,0,2,2,0,0
4069,0,0,1,2,0,0,0
4070,0,1,2,1,3,0,1
4071,4,4,3,1,1,0,0
4072,2,0,1,3,1,0,0
4073,0,0,0,1,0,1,4
4074,0,0,3,2,0,0,3
4075,0,0,0,2,0,4,0
4076,0,0,0,1,0,0,1
4077,0,0,1,2,1,0,0
4078,0,4,2,2,1,1,3
4079,0,3,0,2,2,4,2
4080,4,0,1,1,2,0,0
4081,0,0,0,0,1,3,0
4082,0,0,1,2,0,3,0
4083,0,4,1,3,0,0,0
4084,2,0,1,1,2,1,0
4085,0,0,1,1,0,0,0
4086,0,0,0,0,2,1,0
4087,0,0,0,1,1,2,1
4088,0,0,1,1,0,4,0
4089,1,0,3,1,0,1,1
4090,0,0,0,2,2,0,0
4091,0,1,0,0,1,0,0
4092,0,0,1,2,0,1,3
4093,0,0,1,3,1,0,0
4094,0,1,0,3,2,4,0
4095,4,0,0,2,2,1,0
4096,0,2,1,1,0,0,0
4097,0,0,1,1,1,0,0
4098,0,1,4,1,0,1,0
4099,0,0,1,2,1,0,0
4100,0,0,0,2,0,2,0
4101,0,0,2,1,1,1,0
4102,0,0,0,0,1,0,1
4103,0,0,0,0,0,1,1
4104,0,4,2,2,0,1,0
4105,0,1,1,0,1,0,0
4106,0,3,1,0,1,0,2
4107,0,4,0,2,1,0,0
4108,0,4,4,1,3,0,2
4109,0,0,1,2,1,0,0
4110,1,0,0,2,0,1,0
4111,0,0,2,3,2,0,4
4112,0,1,2,2,0,1,3
4113,0,3,0,1,0,1,1
4114,1,1,1,0,2,0,4
4115,3,0,0,0,0,1,4
4116,0,3,0,4,1,0,0
4117,0,0,3,0,1,0,0
4118,0,4,1,3,0,0,2
4119,0,0,0,1,3,0,0
4120,2,0,1,0,4,1,1
4121,2,0,0,2,1,4,0
4122,2,0,0,1,4,0,4
4123,0,0,1,2,2,0,0
4124,0,0,0,0,2,0,3
4125,0,0,0,1,3,1,0
4126,0,3,4,1,0,0,1
4127,0,0,2,1,1,1,0
4128,0,0,1,2,1,0,4
4129,0,0,0,0,2,1,4
4130,0,1,0,1,0,1,1
4131,0,0,0,4,1,0,0
4132,0,1,0,0,1,0,0
4133,0,0,0,1,0,0,0
4134,1,0,1,2,2,1,1
4135,2,0,0,2,0,3,2
4136,3,1,1,0,1,0,0
4137,0,0,1,0,4,0,4
4138,0,0,1,1,1,0,0
4139,0,1,4,4,1,0,3
4140,0,0,1,0,1,1,0
4141,0,1,1,2,0,1,1
4142,0,3,0,3,1,0,1
4143,2,1,0,1,1,1,0
4144,0,1,0,3,0,1,0
4145,0,0,1,1,1,0,0
4146,0,0,0,1,0,1,2
4147,4,0,0,1,4,0,0
4148,1,1,0,0,1,0,1
4149,0,0,0,2,0,1,0
4150,0,4,4,4,1,2,4
4151,0,2,0,1,1,1,0
4152,0,0,0,2,0,0,0
4153,0,0,1,1,2,4,0
4154,0,0,3,0,0,0,0
4155,1,1,0,0,1,0,1
4156,0,0,1,2,1,0,1
