,volatile_acidity,chlorides,free_sulfur_dioxide,residual_sugar,total_sulfur_dioxide,sulphates,citric_acid
3336,1,4,0,1,4,3,3
3337,0,0,0,0,2,1,1
3338,1,4,0,0,1,0,0
3339,1,0,0,0,0,3,0
3340,0,0,3,0,1,3,0
3341,1,1,3,0,3,0,0
3342,0,1,1,0,2,0,1
3343,1,3,0,0,0,1,2
3344,1,3,0,2,1,0,0
3345,1,0,0,1,0,0,4
3346,1,0,0,0,3,1,0
3347,0,0,0,3,3,1,0
3348,3,4,0,0,0,0,3
3349,0,0,0,1,4,0,1
3350,0,0,0,0,0,3,0
3351,0,1,0,0,1,2,0
3352,2,0,0,0,4,0,0
3353,0,0,0,0,1,0,0
3354,0,0,0,1,1,1,1
3355,1,3,0,0,0,1,4
3356,1,0,0,2,0,1,0
3357,0,0,3,1,1,0,0
3358,1,0,0,0,0,4,0
3359,0,0,3,0,0,1,1
3360,2,0,0,0,1,0,3
3361,1,0,0,3,1,0,0
3362,0,0,0,4,4,0,1
3363,4,0,0,0,0,0,0
3364,0,0,0,3,1,1,0
3365,1,0,0,1,2,0,0
3366,0,0,4,0,1,1,3
3367,0,0,3,0,1,2,2
3368,4,0,0,2,1,1,1
3369,0,0,0,3,0,1,4
3370,0,0,3,3,3,3,1
3371,1,0,1,0,2,0,0
3372,0,0,0,1,1,2,1
3373,0,1,0,0,1,0,0
3374,0,0,0,0,1,0,0
3375,2,0,0,0,3,0,2
3376,2,0,0,0,1,4,0
3377,3,1,3,1,1,1,3
3378,0,0,3,0,1,0,0
3379,0,0,0,1,0,0,0
3380,0,0,0,3,1,3,0
3381,1,0,0,3,0,2,1
3382,1,0,0,0,0,2,0
3383,0,0,2,1,1,0,4
3384,2,0,1,1,1,0,0
3385,0,0,0,1,4,1,4
3386,1,0,0,2,1,0,4
3387,0,0,0,0,2,0,1
3388,2,0,4,2,1,0,0
3389,1,1,0,0,0,4,0
3390,0,3,0,1,4,1,0
3391,0,1,0,0,0,2,1
3392,0,0,0,4,1,1,1
3393,0,0,3,4,1,3,2
3394,0,0,0,0,1,0,0
3395,2,0,0,0,2,0,1
3396,1,4,0,0,1,1,0
3397,2,0,0,0,0,1,0
3398,1,0,1,0,2,0,3
3399,2,1,0,0,0,0,4
3400,0,1,0,0,4,2,1
3401,0,2,0,0,0,1,1
3402,0,0,0,0,0,0,1
3403,1,0,0,4,0,0,0
3404,0,0,0,1,1,3,0
3405,0,0,2,2,0,0,1
3406,0,0,0,0,1,0,1
3407,3,0,0,4,4,0,3
3408,1,0,0,1,0,1,1
3409,0,4,0,0,2,1,0
3410,0,0,0,0,1,0,3
3411,2,0,0,4,0,1,0
3412,0,0,0,1,3,1,0
3413,1,0,0,0,4,0,3
3414,0,0,0,0,1,0,0
3415,1,0,4,0,4,3,0
3416,0,0,2,0,1,0,0
3417,0,0,1,0,1,0,1
3418,0,0,0,4,2,0,4
3419,4,0,0,0,1,2,1
3420,0,0,0,0,1,2,3
3421,1,3,0,0,1,2,0
3422,3,2,4,0,3,0,1
3423,1,0,0,0,0,0,0
3424,0,0,0,0,0,0,0
3425,0,2,0,0,1,3,1
3426,0,0,0,0,2,0,0
3427,3,1,1,0,2,2,1
3428,1,0,0,3,0,3,0
3429,4,1,0,0,1,1,2
3430,1,0,3,0,0,3,2
3431,0,0,0,1,1,0,1
3432,0,0,2,1,1,0,0
3433,0,2,0,0,2,2,0
3434,4,0,1,0,2,1,1
3435,2,0,0,4,0,0,0
3436,4,4,0,0,1,0,4
3437,0,1,0,0,3,0,0
3438,0,1,3,0,1,1,1
3439,3,0,2,0,1,1,1
3440,1,2,0,0,1,0,1
3441,0,0,4,0,4,1,0
3442,0,0,0,0,0,0,1
3443,0,0,0,0,1,1,1
3444,0,0,0,0,1,0,0
3445,0,0,4,4,0,1,1
3446,3,0,3,0,1,0,0
3447,4,2,4,3,0,2,0
3448,1,1,4,2,0,1,2
3449,0,0,3,4,0,0,0
3450,1,1,0,0,2,0,1
3451,0,1,0,3,1,1,4
3452,1,1,0,1,1,0,0
3453,0,0,0,0,2,1,0
3454,4,0,0,0,1,0,0
3455,0,4,0,0,1,0,2
3456,0,0,0,4,3,1,1
3457,3,0,1,0,2,0,0
3458,1,0,0,0,1,1,1
3459,0,0,0,0,1,0,0
3460,2,2,0,0,0,4,2
3461,0,0,0,0,1,0,1
3462,0,0,0,2,1,1,1
3463,0,0,0,0,1,4,1
3464,2,4,2,0,4,1,0
3465,4,0,0,1,0,0,1
3466,4,0,1,0,2,0,1
3467,2,1,1,0,2,2,0
3468,1,0,0,0,0,1,2
3469,0,3,0,1,1,0,1
3470,1,0,0,0,1,0,1
3471,1,0,0,0,1,0,0
3472,1,0,0,0,0,1,3
3473,1,0,0,0,1,2,2
3474,2,0,0,3,0,1,0
3475,0,0,1,0,3,0,3
3476,0,0,0,2,1,1,1
3477,4,0,3,1,2,0,0
3478,2,0,0,0,3,1,4
3479,0,0,0,2,2,0,1
3480,0,3,2,0,1,1,0
3481,2,0,0,2,0,1,0
3482,0,0,0,0,1,1,1
3483,0,0,0,1,1,3,1
3484,3,0,0,0,1,0,1
3485,0,4,2,0,4,0,1
3486,0,0,2,0,1,0,0
3487,4,1,0,0,1,1,0
3488,1,0,0,0,0,1,0
3489,0,0,0,0,0,0,0
3490,0,0,0,4,3,0,0
3491,2,0,0,0,1,1,0
3492,0,0,3,0,0,0,0
3493,0,0,0,0,1,0,1
3494,0,0,0,0,1,0,1
3495,1,0,2,0,1,3,0
3496,3,0,0,0,0,0,4
3497,1,0,0,0,2,0,0
3498,0,0,0,0,1,0,4
3499,0,4,0,1,1,0,0
3500,3,1,0,4,0,2,0
3501,1,0,0,4,0,0,0
3502,3,0,0,0,1,0,0
3503,0,0,0,0,3,1,0
3504,0,3,0,1,1,0,1
3505,2,2,0,4,1,0,0
3506,1,0,0,3,0,3,3
3507,1,1,3,0,1,1,0
3508,1,0,0,0,4,0,3
3509,0,0,0,0,4,1,1
3510,0,0,0,0,0,1,1
3511,1,0,0,0,0,0,0
3512,3,0,3,0,2,2,1
3513,0,0,1,3,0,0,1
3514,0,0,0,4,1,0,1
3515,1,0,0,0,2,1,1
3516,0,0,3,0,1,1,0
3517,1,1,0,0,1,1,1
3518,1,2,0,0,1,1,1
3519,1,2,0,0,0,1,0
3520,1,4,0,1,0,4,0
3521,0,0,0,0,0,0,4
3522,0,0,4,0,3,0,0
3523,0,0,0,3,4,0,0
3524,0,0,0,1,1,0,2
3525,1,0,0,0,0,1,2
3526,0,0,0,2,3,1,3
3527,0,4,0,0,1,0,0
3528,0,0,4,1,1,1,1
3529,2,0,0,0,0,4,0
3530,0,0,0,0,1,0,4
3531,0,2,0,0,1,0,0
3532,2,0,0,0,0,0,1
3533,1,1,0,0,0,0,0
3534,0,0,3,0,2,0,1
3535,0,0,3,1,1,2,3
3536,4,2,0,0,3,1,0
3537,0,0,0,0,3,0,1
3538,4,0,0,1,2,1,2
3539,1,0,0,0,0,0,0
3540,2,0,0,0,0,3,4
3541,0,0,4,3,1,1,1
3542,1,0,0,0,1,1,0
3543,0,1,0,0,1,0,1
3544,0,0,0,0,1,3,0
3545,0,0,0,0,1,0,3
3546,0,0,2,0,1,0,0
3547,4,0,0,0,1,1,0
3548,1,0,0,0,1,1,1
3549,0,0,0,1,4,0,0
3550,0,0,0,0,1,0,0
3551,0,0,2,0,1,1,2
3552,1,0,0,0,2,0,4
3553,0,0,0,2,3,0,0
3554,0,0,0,0,1,1,0
3555,0,0,0,0,1,0,0
3556,0,0,0,0,0,0,1
3557,0,2,0,2,0,0,0
3558,1,0,0,0,2,1,1
3559,0,4,0,0,1,0,1
3560,0,0,1,0,2,0,0
3561,0,0,0,0,1,3,0
3562,0,4,3,0,1,0,2
3563,1,0,1,0,2,0,0
3564,0,0,1,0,1,0,1
3565,0,0,3,0,1,0,1
3566,1,2,4,0,2,0,4
3567,0,2,0,0,0,0,3
3568,0,0,4,1,1,0,4
3569,1,0,0,3,1,3,1
3570,2,0,0,0,1,4,3
3571,0,4,0,1,0,4,0
3572,0,0,0,4,0,0,1
3573,2,0,2,0,1,2,0
3574,0,0,0,4,2,0,2
3575,0,4,0,0,1,0,1
3576,2,0,0,0,0,0,0
3577,3,0,0,0,2,0,0
3578,2,0,1,0,0,1,1
3579,0,0,0,1,3,0,2
3580,0,0,0,1,2,0,0
3581,0,0,3,0,1,3,0
3582,1,0,4,0,1,1,0
3583,0,4,1,0,2,0,1
3584,0,0,4,0,2,0,1
3585,2,3,0,0,0,0,4
3586,1,0,0,0,0,0,1
3587,0,0,0,0,1,0,0
3588,0,2,1,0,1,0,4
3589,0,3,0,3,1,0,1
3590,0,0,0,0,1,2,1
3591,4,0,0,1,0,0,1
3592,0,0,0,0,0,0,0
3593,0,1,2,4,2,0,0
3594,0,2,0,3,0,1,2
3595,0,3,3,0,1,1,0
3596,0,0,0,0,0,1,1
3597,0,0,0,4,1,0,1
3598,0,0,0,3,1,1,1
3599,0,0,1,0,1,2,2
3600,1,0,0,0,3,0,0
3601,1,0,1,3,2,1,2
3602,0,2,1,3,4,0,0
3603,0,0,0,0,0,3,0
3604,1,0,0,0,0,1,1
3605,0,0,2,1,2,1,1
3606,1,0,0,0,0,4,0
3607,2,0,0,2,0,1,0
3608,0,0,0,4,1,0,0
3609,1,0,0,0,0,1,0
3610,0,0,0,0,1,2,0
3611,0,4,4,0,0,0,0
3612,2,0,4,0,0,0,1
3613,3,0,0,0,4,0,1
3614,1,0,0,1,0,0,0
3615,0,0,0,0,1,0,1
3616,0,0,2,0,3,1,0
3617,4,0,0,0,1,2,2
3618,0,3,3,0,4,2,3
3619,0,0,0,4,3,1,0
3620,0,0,0,0,1,0,0
3621,4,2,0,1,1,4,1
3622,2,0,0,0,2,1,0
3623,1,0,1,2,3,0,2
3624,0,0,0,0,2,1,1
3625,0,0,0,1,2,2,1
3626,4,3,0,0,1,0,2
3627,1,4,0,0,0,1,0
3628,0,0,0,0,0,0,0
3629,0,2,4,3,1,0,0
3630,1,4,0,0,0,0,0
3631,0,3,4,0,1,0,1
3632,0,0,0,0,0,3,1
3633,1,0,0,0,0,1,0
3634,0,0,0,1,1,0,2
3635,0,1,0,0,0,2,1
3636,1,0,0,4,3,0,0
3637,1,0,0,0,0,2,1
3638,1,3,3,0,1,2,1
3639,3,0,3,1,0,0,1
3640,1,0,0,0,0,1,2
3641,0,2,1,0,0,2,1
3642,3,0,0,0,1,1,2
3643,0,0,0,0,2,1,1
3644,0,0,0,0,3,2,1
3645,1,0,0,0,1,0,0
3646,0,1,0,0,0,1,1
3647,4,0,1,0,1,4,0
3648,1,0,0,0,1,0,2
3649,3,0,0,0,2,0,0
3650,1,0,1,0,1,0,3
3651,0,0,0,0,0,1,2
3652,0,0,0,0,3,1,1
3653,0,0,3,0,1,0,0
3654,2,0,0,0,1,0,0
3655,0,0,0,0,1,1,0
3656,1,0,0,4,1,1,1
3657,1,0,1,0,2,1,0
3658,1,0,0,0,0,2,3
3659,0,0,0,1,0,3,0
3660,2,2,0,1,2,4,1
3661,0,0,0,1,4,0,1
3662,1,0,0,0,0,1,0
3663,4,0,0,0,1,1,1
3664,0,1,0,0,3,0,0
3665,0,0,1,0,2,2,0
3666,3,0,0,0,1,0,0
3667,1,0,0,3,0,1,0
3668,0,2,0,0,1,1,0
3669,0,0,0,0,1,0,0
3670,2,0,0,0,1,0,0
3671,0,0,3,0,1,1,1
3672,0,0,0,0,1,1,0
3673,0,0,0,0,1,0,1
3674,2,0,0,0,0,1,2
3675,0,2,0,3,4,0,0
3676,1,0,0,0,1,0,0
3677,0,0,0,0,1,0,0
3678,1,0,0,0,3,0,0
3679,2,0,0,1,2,3,0
3680,0,1,0,4,1,1,3
3681,1,0,0,0,2,0,1
3682,0,0,0,0,1,3,0
3683,0,0,0,3,0,1,0
3684,1,0,0,0,0,1,2
3685,0,0,0,0,0,3,1
3686,1,0,4,0,2,0,3
3687,0,0,1,0,1,0,0
3688,3,4,1,3,2,0,1
3689,0,0,1,0,3,0,0
3690,0,0,0,3,0,1,0
3691,1,0,0,0,0,1,0
3692,0,0,0,0,1,0,1
3693,0,3,0,0,1,0,0
3694,4,3,0,2,1,0,0
3695,2,4,4,0,0,1,0
3696,0,0,0,0,1,1,1
3697,0,0,0,0,1,0,0
3698,0,0,4,0,1,0,1
3699,0,4,0,0,2,2,2
3700,1,0,0,0,2,2,0
3701,4,0,0,0,1,1,1
3702,0,0,2,0,2,3,1
3703,0,0,0,3,0,0,0
3704,0,0,0,0,1,1,1
3705,2,0,0,0,0,1,1
3706,0,1,0,0,1,1,1
3707,0,1,0,0,2,3,0
3708,1,2,0,0,1,4,1
3709,0,0,0,1,1,1,4
3710,0,0,1,0,2,0,1
3711,0,0,0,0,2,0,3
3712,1,2,0,0,0,0,0
3713,2,0,0,0,0,0,0
3714,1,0,0,0,1,1,0
3715,1,0,2,0,3,0,0
3716,0,0,4,0,2,0,1
3717,0,1,1,0,2,0,2
3718,0,0,0,0,4,1,1
3719,1,1,0,0,3,1,0
3720,0,0,0,0,4,0,0
3721,3,0,3,1,1,1,1
3722,0,0,1,0,0,2,1
3723,1,1,0,0,1,0,0
3724,0,4,0,0,2,0,3
3725,4,4,1,0,2,0,0
3726,0,0,0,2,1,0,1
3727,0,0,1,1,1,4,1
3728,0,0,2,3,0,2,4
3729,2,0,0,0,0,1,1
3730,2,0,0,4,1,0,0
3731,3,0,0,0,0,2,0
3732,0,0,0,0,0,0,1
3733,0,0,0,0,1,3,3
3734,0,0,0,2,1,0,1
3735,2,2,0,0,3,0,0
3736,0,0,0,3,1,0,1
3737,1,0,4,0,2,2,0
3738,0,4,3,0,0,0,3
3739,0,2,1,0,1,1,1
3740,0,0,1,3,1,0,0
3741,3,4,0,0,2,1,1
3742,0,0,0,0,0,0,2
3743,0,0,4,0,1,2,1
3744,0,0,0,0,0,0,1
3745,1,0,0,0,1,0,0
3746,0,0,0,0,1,0,0
3747,2,0,0,1,1,0,0
3748,1,1,3,0,1,1,0
3749,4,0,0,1,2,0,0
3750,4,0,0,0,2,0,0
3751,1,0,0,0,2,1,0
3752,0,0,0,1,1,2,0
3753,2,3,2,0,1,0,3
3754,1,0,3,0,4,1,1
3755,0,0,0,0,0,0,1
3756,0,4,4,0,2,1,0
3757,1,0,0,0,0,0,1
3758,0,0,4,1,4,3,0
3759,1,1,0,1,1,2,1
3760,0,0,3,0,1,4,1
3761,0,0,0,0,1,1,3
3762,1,0,1,0,2,1,1
3763,0,0,0,0,1,0,0
3764,0,0,0,0,1,0,0
3765,0,0,0,0,1,0,0
3766,3,3,0,0,0,1,3
3767,1,0,0,3,0,1,0
3768,0,0,0,0,2,0,1
3769,0,0,3,0,1,0,1
3770,1,3,2,3,0,4,1
3771,0,0,1,2,1,1,1
3772,1,3,0,0,0,0,4
3773,1,2,0,0,1,0,0
3774,0,2,1,4,1,0,0
3775,3,0,1,2,2,0,0
3776,1,0,0,0,0,1,2
3777,0,0,0,3,1,0,1
3778,1,0,0,2,0,4,1
3779,0,2,0,0,0,0,2
3780,3,1,0,0,0,2,1
3781,0,0,0,0,2,3,1
3782,0,0,0,4,2,1,1
3783,1,1,0,3,0,0,0
3784,3,0,2,4,2,0,2
3785,2,0,0,2,0,0,0
3786,1,0,2,0,0,0,1
3787,1,4,0,0,2,1,0
3788,2,0,0,0,4,1,0
3789,0,3,1,0,1,0,1
3790,2,0,0,0,0,0,3
3791,4,4,0,0,1,1,0
3792,0,0,0,4,3,1,0
3793,1,0,0,0,0,1,0
3794,0,0,0,0,2,1,0
3795,0,0,4,0,1,3,1
3796,2,0,0,0,2,0,0
3797,0,0,0,3,1,4,1
3798,4,3,0,0,2,0,0
3799,1,0,2,1,4,0,1
3800,0,0,0,0,1,0,1
3801,3,0,0,0,1,0,0
3802,1,0,0,3,0,1,0
3803,0,0,0,1,1,0,1
3804,3,0,0,0,2,0,0
3805,0,0,0,0,1,0,1
3806,1,0,3,0,3,0,0
3807,0,3,0,1,1,0,1
3808,0,1,1,0,4,0,1
3809,0,0,0,0,1,1,4
3810,0,0,0,0,0,0,1
3811,3,0,0,1,1,0,0
3812,0,2,0,0,1,0,0
3813,1,0,0,0,3,4,0
3814,1,1,2,0,0,0,0
3815,0,0,0,0,1,0,0
3816,0,0,0,0,1,0,1
3817,0,0,0,2,1,1,0
3818,4,0,0,0,1,0,1
3819,0,0,2,0,1,4,0
3820,1,0,0,4,0,1,0
3821,0,0,0,0,1,0,0
3822,0,0,0,2,1,0,0
3823,0,0,0,2,1,1,2
3824,0,0,0,0,0,0,4
3825,0,0,0,0,0,1,1
3826,0,0,2,4,0,0,0
3827,0,0,0,3,1,3,4
3828,0,0,0,0,4,0,1
3829,1,1,0,3,0,3,0
3830,0,0,0,1,1,2,0
3831,1,0,3,4,2,0,1
3832,0,0,0,0,1,0,0
3833,2,0,1,1,2,2,4
3834,2,0,0,0,0,1,0
3835,0,0,0,0,0,0,0
3836,0,0,0,1,4,0,1
3837,1,0,0,0,0,1,1
3838,1,0,0,0,0,4,0
3839,0,3,0,0,0,0,2
3840,0,0,0,0,1,0,4
3841,0,1,0,0,1,0,0
3842,1,0,0,3,1,0,0
3843,0,0,0,0,0,1,1
3844,4,0,0,0,1,0,2
3845,0,0,0,0,1,2,4
3846,0,0,0,2,0,3,0
3847,0,0,0,0,3,0,2
3848,3,0,0,1,3,2,1
3849,3,4,0,1,0,2,2
3850,0,0,1,0,4,0,1
3851,1,0,0,0,1,0,1
3852,1,0,0,0,1,0,0
3853,4,0,2,0,0,2,2
3854,0,0,0,0,1,4,0
3855,3,0,0,0,0,0,1
3856,0,0,4,0,1,0,1
3857,3,4,0,1,2,0,1
3858,1,1,0,0,1,1,1
3859,0,0,0,3,0,0,0
3860,1,2,0,0,0,1,0
3861,0,0,0,2,0,0,1
3862,1,1,0,0,2,0,0
3863,0,0,0,0,0,2,2
3864,0,0,0,2,1,0,0
3865,1,0,1,0,0,1,0
3866,0,0,0,0,2,1,0
3867,0,0,0,1,2,0,1
3868,0,0,0,0,0,1,0
3869,1,0,0,0,3,0,1
3870,1,0,0,0,0,1,1
3871,0,0,0,0,1,4,3
3872,0,2,3,0,3,0,0
3873,2,1,1,0,1,0,1
3874,0,0,0,1,3,0,1
3875,4,0,0,0,1,1,1
3876,0,4,4,0,0,0,0
3877,0,0,0,0,1,0,1
3878,1,0,1,0,0,2,0
3879,2,0,0,3,1,1,1
3880,0,0,0,0,1,1,0
3881,0,0,1,0,1,3,1
3882,0,0,0,0,3,3,1
3883,2,1,0,0,1,2,1
3884,1,0,2,0,0,1,0
3885,0,0,1,3,2,0,1
3886,1,3,3,1,1,1,0
3887,0,0,0,0,1,0,3
3888,4,0,1,0,0,0,4
3889,3,0,4,0,0,1,0
3890,0,0,0,0,0,0,0
3891,4,0,0,0,1,0,0
3892,0,0,0,1,1,0,0
3893,1,1,0,0,4,4,0
3894,0,0,0,0,2,0,0
3895,0,3,0,4,1,0,1
3896,2,0,0,0,1,4,1
3897,0,0,3,0,1,1,2
3898,0,0,0,0,0,1,0
3899,1,2,0,4,1,0,0
3900,4,2,3,0,1,0,0
3901,1,0,2,3,0,0,1
3902,0,0,0,0,1,1,1
3903,1,0,0,0,4,2,3
3904,0,0,0,0,2,0,1
3905,0,3,0,0,0,1,0
3906,0,0,0,0,4,1,3
3907,0,1,1,1,2,0,0
3908,1,0,0,0,1,4,1
3909,0,4,0,0,2,0,3
3910,0,0,0,0,1,0,0
3911,0,2,1,0,0,0,0
3912,0,0,1,1,2,3,0
3913,0,0,4,0,2,0,1
3914,0,0,1,0,3,0,0
3915,0,0,0,0,1,0,0
3916,0,0,0,0,1,2,0
3917,2,3,0,0,3,0,2
3918,0,0,4,0,1,0,0
3919,0,3,0,0,3,1,2
3920,0,0,0,1,3,0,0
3921,1,0,0,0,1,0,0
3922,0,0,0,0,0,1,1
3923,0,0,0,0,1,0,1
3924,1,4,0,1,1,1,0
3925,0,2,0,0,0,1,0
3926,0,2,2,0,0,0,0
3927,1,1,2,3,2,0,0
3928,0,0,0,0,1,0,1
3929,3,0,0,0,1,0,1
3930,0,0,0,0,1,2,1
3931,0,0,0,0,1,0,1
3932,1,0,0,1,1,0,0
3933,0,0,0,0,0,0,1
3934,1,0,0,2,1,0,1
3935,0,2,0,0,2,2,1
3936,1,0,0,0,0,1,1
3937,0,0,0,0,1,1,4
3938,1,0,1,0,0,1,0
3939,1,0,0,2,0,1,1
3940,0,3,2,0,2,1,0
3941,3,0,0,0,0,1,0
3942,3,1,0,2,1,0,0
3943,2,0,0,0,1,0,0
3944,0,0,0,0,1,0,0
3945,1,0,0,1,0,1,0
3946,2,0,0,0,1,1,4
3947,0,4,4,0,0,0,0
3948,2,0,0,4,0,4,1
3949,0,0,0,1,0,0,0
3950,2,0,0,4,0,4,2
3951,1,0,2,0,1,0,0
3952,0,0,4,0,4,0,1
3953,1,4,0,0,1,3,2
3954,0,4,2,0,2,0,1
3955,2,0,0,0,0,1,0
3956,1,0,0,0,0,1,3
3957,0,3,0,0,1,0,3
3958,1,0,0,4,1,3,1
3959,0,2,0,0,1,0,0
3960,0,0,1,0,1,0,0
3961,1,2,3,0,1,0,0
3962,0,0,0,1,1,1,3
3963,0,0,0,0,0,0,3
3964,0,0,0,4,0,0,0
3965,0,1,0,0,0,0,1
3966,4,0,1,0,2,0,0
3967,0,0,3,0,1,0,1
3968,1,0,2,0,1,0,0
3969,1,4,0,0,4,1,0
3970,0,0,3,0,2,4,1
3971,0,0,0,3,4,0,0
3972,1,0,0,4,0,0,2
3973,0,0,2,0,0,1,0
3974,2,0,1,0,0,0,4
3975,0,0,0,0,0,0,0
3976,2,3,0,0,0,1,2
3977,0,0,0,2,1,1,0
3978,1,3,0,4,0,1,3
3979,2,0,0,3,0,4,1
3980,2,3,0,0,2,0,4
3981,2,0,0,0,4,0,0
3982,1,0,0,0,0,3,0
3983,0,2,1,0,1,1,1
3984,0,2,2,0,1,0,4
3985,0,0,4,1,2,0,1
3986,0,0,1,4,1,0,0
3987,0,1,0,1,1,0,3
3988,0,0,0,0,1,3,0
3989,0,0,0,0,0,1,0
3990,1,0,0,0,0,0,0
3991,3,0,0,0,0,0,0
3992,1,0,0,0,0,1,4
3993,0,0,0,1,1,0,0
3994,0,0,3,1,2,3,4
3995,3,3,0,0,2,0,0
3996,1,0,0,1,1,1,2
3997,0,0,0,0,2,0,2
3998,0,0,2,0,1,1,0
3999,0,3,0,0,1,4,1
4000,0,3,0,0,0,0,0
4001,1,0,4,0,1,1,0
4002,1,0,3,0,1,0,1
4003,3,0,1,0,1,1,0
4004,1,0,1,0,1,0,1
4005,0,0,1,0,0,1,0
4006,0,0,0,0,0,2,1
4007,2,0,0,0,1,0,3
4008,0,2,0,0,1,0,1
4009,0,0,4,1,1,0,0
4010,0,3,0,4,4,1,1
4011,1,0,0,1,1,4,0
4012,4,3,0,1,0,4,1
4013,0,0,2,0,0,1,1
4014,1,1,0,0,4,0,3
4015,1,0,0,0,1,0,0
4016,0,2,3,4,1,0,1
4017,0,2,0,0,0,0,1
4018,1,0,0,0,3,0,4
4019,4,0,0,0,0,1,0
4020,0,0,0,4,1,0,0
4021,0,0,0,0,1,0,4
4022,0,0,0,0,1,4,0
4023,1,0,0,0,0,3,3
4024,0,0,2,2,0,0,1
4025,0,3,0,2,4,4,0
4026,0,0,0,0,1,0,0
4027,0,0,0,1,1,3,0
4028,0,0,0,0,1,1,4
4029,0,0,0,4,0,1,1
4030,0,0,0,0,1,1,1
4031,0,0,0,3,1,0,1
4032,2,0,0,1,1,0,0
4033,1,0,0,0,0,2,4
4034,1,1,0,0,2,1,0
4035,4,0,4,0,2,0,4
4036,1,0,0,0,3,0,3
4037,0,1,0,4,4,0,0
4038,0,0,0,0,1,1,0
4039,0,0,0,0,0,0,2
4040,0,1,0,0,1,1,0
4041,1,0,0,0,0,1,0
4042,0,0,0,3,0,0,0
4043,0,0,1,0,1,0,4
4044,2,1,0,0,1,2,0
4045,3,0,0,0,3,4,0
4046,0,0,0,0,2,0,0
4047,0,0,0,0,1,4,2
4048,0,0,3,0,1,4,0
4049,2,2,0,0,1,4,0
4050,0,0,0,1,2,3,2
4051,1,0,0,0,0,1,2
4052,0,0,0,0,0,1,1
4053,4,0,0,1,4,0,1
4054,1,0,1,0,1,0,0
4055,0,0,0,0,1,0,3
4056,1,0,3,0,3,0,0
4057,0,0,0,0,1,0,0
4058,0,0,0,4,0,0,0
4059,0,0,0,4,4,0,4
4060,1,2,0,0,0,0,0
4061,0,0,2,0,2,1,1
4062,0,2,3,0,2,0,1
4063,1,0,0,1,1,0,0
4064,1,3,2,0,0,2,0
4065,0,0,3,0,1,0,0
4066,0,0,0,0,1,0,2
4067,0,2,2,0,2,0,0
4068,1,4,1,0,3,0,1
4069,0,2,2,0,2,0,1
4070,3,3,0,0,0,0,1
4071,2,0,0,0,3,0,1
4072,0,1,0,0,1,0,1
4073,1,0,3,0,3,1,0
4074,0,0,0,0,1,4,1
4075,0,4,0,0,0,1,0
4076,1,0,3,1,0,0,0
4077,3,2,0,0,2,0,1
4078,1,0,0,4,1,3,0
4079,2,0,3,0,3,2,0
4080,0,0,0,0,2,0,1
4081,4,2,0,0,2,1,0
4082,0,0,2,0,0,1,1
4083,0,0,0,0,0,0,0
4084,0,0,0,0,0,1,1
4085,0,0,0,0,0,0,1
4086,0,0,0,0,2,1,0
4087,1,0,0,0,1,0,0
4088,0,2,1,0,1,3,2
4089,1,0,0,0,0,0,0
4090,4,0,2,0,4,0,0
4091,1,0,0,2,1,0,0
4092,1,0,0,0,3,1,0
4093,4,3,0,0,1,0,0
4094,0,0,0,0,1,3,0
4095,0,4,0,0,1,0,0
4096,2,0,1,0,0,0,1
4097,0,0,2,0,0,0,1
4098,0,3,2,2,2,1,1
4099,1,2,0,0,1,0,1
4100,2,0,0,2,0,0,0
4101,0,0,0,0,2,3,1
4102,3,0,0,1,1,0,0
4103,1,0,0,0,0,1,3
4104,0,0,0,4,0,1,1
4105,3,0,1,0,1,0,1
4106,0,0,0,1,1,0,1
4107,0,4,1,0,4,0,1
4108,0,4,0,1,1,0,2
4109,0,0,0,0,1,0,0
4110,0,0,0,3,0,0,1
4111,0,0,2,0,1,0,4
4112,1,0,0,0,0,1,2
4113,1,0,0,1,0,4,0
4114,2,1,0,0,2,2,1
4115,2,3,0,0,0,2,0
4116,0,1,0,0,1,0,0
4117,0,0,1,1,1,0,1
4118,4,0,0,0,2,2,1
4119,0,3,0,0,1,0,4
4120,1,1,0,0,3,1,0
4121,0,0,0,0,0,0,0
4122,0,0,0,0,4,0,0
4123,0,0,1,0,1,0,1
4124,0,1,0,3,1,0,0
4125,0,0,0,4,4,1,0
4126,1,0,0,0,0,1,0
4127,0,0,0,2,1,1,1
4128,0,0,0,0,1,0,0
4129,4,0,2,0,1,1,0
4130,1,0,0,0,0,1,3
4131,0,4,0,0,1,1,0
4132,4,0,4,1,1,0,0
4133,0,0,0,4,0,0,2
4134,1,0,0,0,0,1,0
4135,0,0,0,0,0,0,0
4136,0,0,1,0,1,0,1
4137,0,0,4,0,1,0,1
4138,0,0,0,0,1,4,0
4139,0,0,0,0,1,1,0
4140,1,0,1,0,4,0,0
4141,1,0,0,2,0,1,1
4142,1,4,0,0,1,0,0
4143,0,0,0,3,1,1,0
4144,0,0,0,1,0,4,3
4145,3,0,2,0,1,3,1
4146,1,0,0,2,0,3,0
4147,3,2,3,0,1,0,0
4148,0,0,1,1,3,0,0
4149,0,0,0,0,2,1,0
4150,2,0,0,0,1,4,0
4151,1,0,4,3,0,1,0
4152,0,0,0,0,2,3,0
4153,0,0,0,4,2,0,1
4154,0,3,0,4,0,4,1
4155,1,3,4,1,1,3,0
